Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
399007;1000009232378467100;63721295301461;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.097464492622284, 0.686165705542277, 0.72088646624524;0, 0, 0;VALID;-0.116140128939382, 0.841144793937137, 0.528192110961907;-0.0338227, 0, 0;0.143300563097;VALID;-0.072794944803035, 0.48898851603207, 0.869247448773867;0.0338227, 0, 0;0.135880991816521;2;0
399008;1000009232388294400;63721295301478;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0974616294031412, 0.685656086298455, 0.721371583939907;0, 0, 0;VALID;-0.116192819123392, 0.840531533895324, 0.529155902652263;-0.0338227, 0, 0;0.143483936786652;VALID;-0.0727575885292512, 0.488760802063031, 0.869378635393182;0.0338227, 0, 0;0.135636433959007;2;0
399009;1000009232398766900;63721295301495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0974392658121929, 0.684878759050442, 0.722112646946103;0, 0, 0;VALID;-0.116278412509375, 0.839650654218931, 0.530533796900839;-0.0338227, 0, 0;0.143397241830826;VALID;-0.0726551830068081, 0.48832124049407, 0.869634170478932;0.0338227, 0, 0;0.135532140731812;2;0
399010;1000009232408420200;63721295301495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0974481477339685, 0.684493104469541, 0.722477022774336;0, 0, 0;VALID;-0.116243104575131, 0.839205199106032, 0.531245870037726;-0.0338227, 0, 0;0.143450647592545;VALID;-0.0727226489910124, 0.488123829764041, 0.869739353565317;0.0338227, 0, 0;0.135082706809044;2;0
399011;1000009232418666600;63721295301511;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0973449356686964, 0.684423588569046, 0.722556790093295;0, 0, 0;VALID;-0.116104979548949, 0.839315045963837, 0.531102520557624;-0.0338227, 0, 0;0.143329486250877;VALID;-0.0726470414947379, 0.48778363364342, 0.869936511540747;0.0338227, 0, 0;0.135685443878174;2;0
399012;1000009232428684100;63721295301511;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0972777713541092, 0.684108561475681, 0.722864102937788;0, 0, 0;VALID;-0.116031507438599, 0.839040721069861, 0.531551839116462;-0.0338227, 0, 0;0.143220886588097;VALID;-0.0725943657013131, 0.48747584005804, 0.870113419864406;0.0338227, 0, 0;0.135524407029152;2;0
399013;1000009232438445300;63721295301528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0972356459386345, 0.683859077353978, 0.723105795495695;0, 0, 0;VALID;-0.115988769722326, 0.838776456462083, 0.531978064757573;-0.0338227, 0, 0;0.143250226974487;VALID;-0.0725627301265437, 0.487307753455466, 0.870210206570096;0.0338227, 0, 0;0.134427979588509;2;0
399014;1000009232448656300;63721295301545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.097179608684257, 0.683807297077915, 0.723162294453306;0, 0, 0;VALID;-0.115900440744873, 0.838655080427044, 0.532188635644404;-0.0338227, 0, 0;0.142921507358551;VALID;-0.072550329891193, 0.487384547079442, 0.870168232527967;0.0338227, 0, 0;0.135532483458519;2;0
399015;1000009232458466500;63721295301545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0971567357443437, 0.683671319240104, 0.723293920856522;0, 0, 0;VALID;-0.115855246946325, 0.838426885634042, 0.532557902205016;-0.0338227, 0, 0;0.142570734024048;VALID;-0.0725628365500377, 0.487431159366711, 0.870141080302635;0.0338227, 0, 0;0.135071516036987;2;0
399016;1000009232468768300;63721295301561;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0971382591764807, 0.683505391893835, 0.723453203639474;0, 0, 0;VALID;-0.115777539262836, 0.838203818313086, 0.532925811316739;-0.0338227, 0, 0;0.142724558711052;VALID;-0.072614371215846, 0.487400404914927, 0.870154008427067;0.0338227, 0, 0;0.134105011820793;2;0
399017;1000009232478854800;63721295301561;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0971066926681007, 0.683687798028354, 0.723285064871523;0, 0, 0;VALID;-0.115654059577555, 0.838379513683553, 0.532676195769025;-0.0338227, 0, 0;0.142864197492599;VALID;-0.0726741481692631, 0.487560996937346, 0.870059045383319;0.0338227, 0, 0;0.135598361492157;2;0
399018;1000009232488668700;63721295301578;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0970302563218701, 0.683653887906091, 0.723327374643735;0, 0, 0;VALID;-0.115607474479716, 0.838254977899189, 0.532882260796559;-0.0338227, 0, 0;0.142396345734596;VALID;-0.072581159883288, 0.487680832423999, 0.869999644204658;0.0338227, 0, 0;0.134332403540611;2;0
399019;1000009232498662200;63721295301595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0970060374260093, 0.683695528998534, 0.723291263828285;0, 0, 0;VALID;-0.115484211556394, 0.83842904545719, 0.532635083912939;-0.0338227, 0, 0;0.142623722553253;VALID;-0.0726460299756974, 0.487507034583316, 0.870091630554249;0.0338227, 0, 0;0.134609028697014;2;0.775135920950613
399020;1000009232508668800;63721295301595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969410270413873, 0.683865157755923, 0.723139601518011;0, 0, 0;VALID;-0.115350896682256, 0.838667251612262, 0.532288842366374;-0.0338227, 0, 0;0.142437025904655;VALID;-0.0726442561175602, 0.487534241713237, 0.870076534110779;0.0338227, 0, 0;0.135211199522018;2;0.958453706497105
399021;1000009232518550500;63721295301611;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969244381869749, 0.683946533064441, 0.723064860985009;0, 0, 0;VALID;-0.115246279741059, 0.838905141210429, 0.53193651788212;-0.0338227, 0, 0;0.142266020178795;VALID;-0.0727020400232518, 0.487350693774253, 0.870174531145455;0.0338227, 0, 0;0.134904876351357;2;1
399022;1000009232528738300;63721295301611;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969157297188072, 0.68398224668829, 0.723032245164979;0, 0, 0;VALID;-0.115132344395089, 0.839142545127216, 0.531586617807021;-0.0338227, 0, 0;0.142264023423195;VALID;-0.0727816352414864, 0.48705936604738, 0.870330975846028;0.0338227, 0, 0;0.134437754750252;2;1
399023;1000009232538665400;63721295301628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969059424261513, 0.684076776331852, 0.72294412121956;0, 0, 0;VALID;-0.115015365255638, 0.839404528042408, 0.531198177761384;-0.0338227, 0, 0;0.142215222120285;VALID;-0.0728638245687443, 0.48686904504468, 0.870430580831405;0.0338227, 0, 0;0.134770438075066;2;1
399024;1000009232548771900;63721295301645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0968864880680799, 0.68416613308394, 0.722862165817801;0, 0, 0;VALID;-0.114916748429719, 0.839570838863263, 0.530956634256298;-0.0338227, 0, 0;0.141846984624863;VALID;-0.0729167521256551, 0.486819685770988, 0.870453755696006;0.0338227, 0, 0;0.134344473481178;2;1
399025;1000009232558795600;63721295301645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969127442273053, 0.684121316785439, 0.72290106095239;0, 0, 0;VALID;-0.114849287938215, 0.839561868835565, 0.530985413601371;-0.0338227, 0, 0;0.142474934458733;VALID;-0.0730339858624198, 0.486733797428668, 0.870491957085024;0.0338227, 0, 0;0.135149657726288;2;1
399026;1000009232568684400;63721295301662;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969072423423758, 0.684197331761742, 0.722829853832635;0, 0, 0;VALID;-0.114755880273471, 0.839685952149342, 0.530809372285111;-0.0338227, 0, 0;0.142302855849266;VALID;-0.0731116831072572, 0.486721470894898, 0.870492327113302;0.0338227, 0, 0;0.134541884064674;2;1
399027;1000009232578728900;63721295301662;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969467041614335, 0.684140098695731, 0.72287873250555;0, 0, 0;VALID;-0.114696786836173, 0.8396459940072, 0.530885347167465;-0.0338227, 0, 0;0.142745539546013;VALID;-0.0732481065794699, 0.486656318618372, 0.870517284395512;0.0338227, 0, 0;0.134366571903229;2;1
399028;1000009232588754900;63721295301678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969656065309961, 0.684117798181537, 0.722897302084689;0, 0, 0;VALID;-0.11463696559378, 0.839652474504087, 0.530888018492238;-0.0338227, 0, 0;0.142495170235634;VALID;-0.0733433831123931, 0.486598212301612, 0.870541743937936;0.0338227, 0, 0;0.135530889034271;2;1
399029;1000009232599124800;63721295301695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0969370130450094, 0.683975203811757, 0.723036054476246;0, 0, 0;VALID;-0.114561243255691, 0.839512745498392, 0.531125288128387;-0.0338227, 0, 0;0.142531305551529;VALID;-0.0733674145553993, 0.486487901630358, 0.870601369197607;0.0338227, 0, 0;0.134660825133324;2;1
399030;1000009232608901300;63721295301695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0968653816560394, 0.683793598283291, 0.723217403540194;0, 0, 0;VALID;-0.114383836764042, 0.839366898882145, 0.531393965855943;-0.0338227, 0, 0;0.142993927001953;VALID;-0.0734084800851394, 0.486299524693564, 0.870703145356903;0.0338227, 0, 0;0.133847564458847;2;1
399031;1000009232619403400;63721295301712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0973083206308035, 0.678346054485609, 0.728270362640016;0, 0, 0;VALID;-0.115183509249757, 0.834503766721269, 0.538828565060285;-0.0338227, 0, 0;0.142295598983765;VALID;-0.0735369339873404, 0.481085354956938, 0.873584111912355;0.0338227, 0, 0;0.133789256215096;2;1
399032;1000009232630071400;63721295301712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.100888973038149, 0.648199235678364, 0.754757686933556;0, 0, 0;VALID;-0.121683068022207, 0.793873657031297, 0.595783389856126;-0.0338227, 0, 0;0.141229525208473;VALID;-0.0753605360200566, 0.472107249397495, 0.878314029648338;0.0338227, 0, 0;0.138031154870987;2;0.532914890690366
399033;1000009232640452400;63721295301729;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0746402333879406, 0.471130631852391, 0.878899745869892;0.0338227, 0, 0;INVALID;;;;VALID;-0.0746402333879406, 0.471130631852391, 0.878899745869892;0.0338227, 0, 0;0.140018120408058;2;0
399034;1000009232651875900;63721295301745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0752070635738611, 0.452486552142412, 0.8885942930938;0.0338227, 0, 0;INVALID;;;;VALID;-0.0752070635738611, 0.452486552142412, 0.8885942930938;0.0338227, 0, 0;0.136453375220299;2;0
399035;1000009232660026200;63721295301745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0766215362601374, 0.411780210693845, 0.908056274832165;0.0338227, 0, 0;INVALID;;;;VALID;-0.0766215362601374, 0.411780210693845, 0.908056274832165;0.0338227, 0, 0;0.136876434087753;2;0
399036;1000009232669732300;63721295301760;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0819193921835874, 0.358963544955778, 0.929749636502781;0, 0, 0;VALID;-0.0855827262104447, 0.357299524379848, 0.930060560851993;-0.0338227, 0, 0;0.141304567456245;VALID;-0.0782547240458024, 0.360621719575393, 0.929423570572106;0.0338227, 0, 0;0.136162057518959;2;0
399037;1000009232679949300;63721295301778;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0772805502952602, 0.318798277904769, 0.944666806102033;0, 0, 0;VALID;-0.0755681974828577, 0.323522776481574, 0.943197996513376;-0.0338227, 0, 0;0.141911387443542;VALID;-0.0789907848137321, 0.314065040926717, 0.946109721957348;0.0338227, 0, 0;0.13751745223999;2;0
399038;1000009232689385600;63721295301779;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0739003536725996, 0.28518993544209, 0.955617830751185;0, 0, 0;VALID;-0.0688367472328241, 0.292718255081213, 0.953717738837133;-0.0338227, 0, 0;0.143804848194122;VALID;-0.0789576101464435, 0.27763711055659, 0.957435810193952;0.0338227, 0, 0;0.137852370738983;2;0
399039;1000009232699954600;63721295301794;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0714686918646452, 0.270141800960026, 0.960164378352598;0, 0, 0;VALID;-0.0647435923197478, 0.281279596587939, 0.957439322253301;-0.0338227, 0, 0;0.14384537935257;VALID;-0.0781811626496912, 0.258956270361161, 0.962719770155044;0.0338227, 0, 0;0.1378143876791;2;0
399040;1000009232711442000;63721295301794;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0696963899582773, 0.262051655206472, 0.962533814071138;0, 0, 0;VALID;-0.0622816784750719, 0.274970321618292, 0.959433330021144;-0.0338227, 0, 0;0.144441023468971;VALID;-0.0770949679197417, 0.249072328320285, 0.965411488012529;0.0338227, 0, 0;0.139583200216293;2;0
399041;1000009232720399100;63721295301811;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0682855299443588, 0.257573714627836, 0.963842761000484;0, 0, 0;VALID;-0.0607382146586107, 0.270706577446924, 0.960743887936352;-0.0338227, 0, 0;0.144684761762619;VALID;-0.0758165224572343, 0.244379282143179, 0.966711239916903;0.0338227, 0, 0;0.140154585242271;2;0
399042;1000009232729749100;63721295301811;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0670637016359555, 0.255433396143238, 0.964497921230324;0, 0, 0;VALID;-0.0596548289323331, 0.269037499273483, 0.961280461348157;-0.0338227, 0, 0;0.144887343049049;VALID;-0.0744557872847565, 0.241765354185882, 0.967473952752829;0.0338227, 0, 0;0.140015080571175;2;0
399043;1000009232739723900;63721295301828;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0659682172761465, 0.25465022736785, 0.9647805221971;0, 0, 0;VALID;-0.0588538249811885, 0.268361284877734, 0.961518823561897;-0.0338227, 0, 0;0.144878506660461;VALID;-0.0730661672334848, 0.240875699217312, 0.967801752804974;0.0338227, 0, 0;0.140510931611061;2;0
399044;1000009232749491400;63721295301845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0650772057741096, 0.254433835529853, 0.964898119298717;0, 0, 0;VALID;-0.0582880970099103, 0.268458708635313, 0.961526088832135;-0.0338227, 0, 0;0.145423844456673;VALID;-0.0718497745382774, 0.240344295609068, 0.968024911594211;0.0338227, 0, 0;0.138545244932175;2;0
399045;1000009232759340400;63721295301845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.064234957744559, 0.254690654073381, 0.964886802133405;0, 0, 0;VALID;-0.058003877605669, 0.269137861993818, 0.961353400901096;-0.0338227, 0, 0;0.145832717418671;VALID;-0.0704493346682157, 0.240177218152456, 0.968169300858767;0.0338227, 0, 0;0.140527546405792;2;0
399046;1000009232769407400;63721295301861;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0636126377710445, 0.254883067397824, 0.964877222381006;0, 0, 0;VALID;-0.0577407066259931, 0.269445576050335, 0.96128304486516;-0.0338227, 0, 0;0.145955219864845;VALID;-0.0694680637046621, 0.240254425677015, 0.968221048659722;0.0338227, 0, 0;0.141278237104416;2;0
399047;1000009232779656300;63721295301861;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0630006410267146, 0.255221420756037, 0.964827935757197;0, 0, 0;VALID;-0.0574029647330542, 0.269736026545097, 0.961221813955301;-0.0338227, 0, 0;0.146414667367935;VALID;-0.0685822514087458, 0.240641730473789, 0.968188014977612;0.0338227, 0, 0;0.141743347048759;2;0
399048;1000009232789500500;63721295301878;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0625068755921225, 0.255700157228412, 0.964733289617953;0, 0, 0;VALID;-0.0571788602700655, 0.270474585777154, 0.961027614788926;-0.0338227, 0, 0;0.146818324923515;VALID;-0.0678186139042416, 0.240859143460669, 0.968187744510072;0.0338227, 0, 0;0.141926735639572;2;0
399049;1000009232799864700;63721295301894;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0620699721879569, 0.255936061016433, 0.964698943310284;0, 0, 0;VALID;-0.0572197408395503, 0.270742537443799, 0.960949727965385;-0.0338227, 0, 0;0.147170037031174;VALID;-0.0669042631541389, 0.241063856854806, 0.968200411325097;0.0338227, 0, 0;0.141983434557915;2;0
399050;1000009232809680100;63721295301894;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0617648673375354, 0.255959074978675, 0.96471241989457;0, 0, 0;VALID;-0.0572420910998688, 0.270765444834433, 0.960941942517926;-0.0338227, 0, 0;0.147319540381432;VALID;-0.0662719614387678, 0.241087716962034, 0.968237956215874;0.0338227, 0, 0;0.139794752001762;2;0
399051;1000009232819558400;63721295301911;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.06144279669981, 0.256040576277772, 0.964711358921959;0, 0, 0;VALID;-0.057200393635684, 0.270818274697653, 0.960929538029563;-0.0338227, 0, 0;0.147436589002609;VALID;-0.0656697972514873, 0.241198693472165, 0.968251345465768;0.0338227, 0, 0;0.139654755592346;2;0
399052;1000009232829855100;63721295301928;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0612170464516193, 0.255910792281262, 0.964760146159509;0, 0, 0;VALID;-0.0572710203287314, 0.270464747198452, 0.961024896011224;-0.0338227, 0, 0;0.147786885499954;VALID;-0.0651482984023452, 0.241295075643728, 0.968262560303437;0.0338227, 0, 0;0.140631839632988;2;0
399053;1000009232839483200;63721295301928;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.061244819441912, 0.25546715888481, 0.964875952038836;0, 0, 0;VALID;-0.0573830383991764, 0.269765009276719, 0.961214870189809;-0.0338227, 0, 0;0.148061618208885;VALID;-0.0650923460347126, 0.241109849687086, 0.968312463449463;0.0338227, 0, 0;0.141204208135605;2;0
399054;1000009232849676700;63721295301944;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0611533939975966, 0.254994372883529, 0.965006804224877;0, 0, 0;VALID;-0.0574162984867796, 0.269038117393246, 0.961416590275815;-0.0338227, 0, 0;0.148509487509727;VALID;-0.0648767861165235, 0.240893488653627, 0.968380777250084;0.0338227, 0, 0;0.141030490398407;2;0
399055;1000009232859566600;63721295301944;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0610944749425977, 0.254644519553687, 0.965102913575936;0, 0, 0;VALID;-0.0574184971112885, 0.268620549191175, 0.961533211460588;-0.0338227, 0, 0;0.149070352315903;VALID;-0.0647569151552487, 0.240612064512717, 0.968458763371216;0.0338227, 0, 0;0.14228492975235;2;0
399056;1000009232869891900;63721295301961;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0610232694899797, 0.254246127087293, 0.965212446791827;0, 0, 0;VALID;-0.0574550611629123, 0.268033805178287, 0.961694751586185;-0.0338227, 0, 0;0.149320423603058;VALID;-0.0645783452215056, 0.240403733613415, 0.96852242214271;0.0338227, 0, 0;0.142185032367706;2;0.16381298990465
399057;1000009232879725500;63721295301977;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0610225407325766, 0.253722429697, 0.965350287818464;0, 0, 0;VALID;-0.0574686397490152, 0.267336019242479, 0.961888147479208;-0.0338227, 0, 0;0.149753272533417;VALID;-0.0645636302504485, 0.240055572028566, 0.968609756293484;0.0338227, 0, 0;0.142469957470894;2;0.664708187347231
399058;1000009232889612700;63721295301977;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0608575162522873, 0.253144836160696, 0.965512327544696;0, 0, 0;VALID;-0.0574409182229819, 0.266741776934107, 0.962054762137653;-0.0338227, 0, 0;0.149905830621719;VALID;-0.0642614252034825, 0.23949511349941, 0.968768579094472;0.0338227, 0, 0;0.142163947224617;2;0.883648550253506
399059;1000009232900157300;63721295301995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0605993676201549, 0.252675461579348, 0.965651504301474;0, 0, 0;VALID;-0.0572603787215379, 0.266078534812229, 0.962249168532165;-0.0338227, 0, 0;0.148064196109772;VALID;-0.0639260932000219, 0.239221255144136, 0.968858423968872;0.0338227, 0, 0;0.142608538269997;2;0.999111534865524
399060;1000009232909687500;63721295301995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0603358719313393, 0.252230841144539, 0.965784233322228;0, 0, 0;VALID;-0.0570646962694522, 0.265320288151752, 0.962470137269072;-0.0338227, 0, 0;0.148212790489197;VALID;-0.0635954017173352, 0.239092709184613, 0.968911916169459;0.0338227, 0, 0;0.143460959196091;2;1
399061;1000009232919780300;63721295302011;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0600456598832084, 0.251914416415123, 0.965884902838541;0, 0, 0;VALID;-0.0570571613280949, 0.264705917148437, 0.962639734151767;-0.0338227, 0, 0;0.149306029081345;VALID;-0.0630231649946286, 0.23907679399778, 0.968953232744389;0.0338227, 0, 0;0.143430426716805;2;1
399062;1000009232929886700;63721295302028;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0599366198206278, 0.251994667685375, 0.965870741384485;0, 0, 0;VALID;-0.0569521651143287, 0.264183397062488, 0.96278948041891;-0.0338227, 0, 0;0.149269565939903;VALID;-0.062911067133507, 0.239763863700338, 0.968790734521965;0.0338227, 0, 0;0.143707513809204;2;1
